time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details
2024-11-07,2024-11-07,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-11-07,2024-11-07,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-11-07,2024-11-07,Lancet,,south,,10,10,,,{},,,,,,,,,,
2024-11-05 20:00,2024-11-06 7:30,X-59,Black Sea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-11-05 20:00,2024-11-06 7:30,X-31P,Black Sea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-11-05 20:00,2024-11-06 7:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Ukraine,,63,38,20,2,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 10, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Zaporizhzhia oblast': NaN}",,
2024-11-06,2024-11-06,ZALA,,south,,2,2,,,{},,,,,,,,,,
2024-11-06,2024-11-06,Orlan-10,,south,,2,2,,,{},,,,,,,,,,
2024-11-06,2024-11-06,Lancet,,south,,1,1,,,{},,,,,,,,,,
2024-11-04 20:00,2024-11-05 8:30,X-59/X-69,Black Sea,Odesa oblast,,2,2,,,{},,,,,,,,,,
2024-11-04 20:00,2024-11-05 8:30,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast,Ukraine,,79,48,30,,{'russia': 1.0},,,,,,,,"{'Odesa oblast': 13, 'Khmelnytskyi oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN}",,
2024-11-03 19:00,2024-11-04 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast,Ukraine,,80,50,27,,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 13, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-11-03 19:00,2024-11-04 8:30,Iskander-M,Rostov oblast,Dnipropetrovsk oblast,,1,0,,,{},,,,,,,,,,
2024-11-02 17:30,2024-11-03 9:00,X-59/X-69,Kursk oblast,Ukraine,,1,1,,,{},,,,,,,,,,
2024-11-02 17:30,2024-11-03 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast,Ukraine,,96,66,27,2,{'belarus': 1.0},,,,,,,,"{'Khmelnytskyi oblast': 6, 'Odesa oblast and Mykolaiv oblast': 6, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Kharkiv oblast': NaN}",,
2024-11-01 19:00,2024-11-02 11:00,X-31P,Belgorod oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-11-01 19:00,2024-11-02 11:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,71,39,21,5,{'russia': 5.0},,,,,,,,"{'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-11-02,2024-11-02,Unknown UAV,,south,,1,1,,,{},,,,,,,,,,
2024-10-31 18:00,2024-11-01 8:00,X-59/X-69,Black Sea,Odesa oblast,,3,1,2,,{},,,,,,,,,,
2024-10-31 18:00,2024-11-01 8:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,48,31,14,,{'belarus': 2.0},,,,,,,,"{'Khmelnytskyi oblast': 6, 'Vinnytsia oblast': NaN, 'Odesa oblast': NaN, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN}",,
2024-11-01,2024-11-01,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-11-01,2024-11-01,Lancet,,south,,1,1,,,{},,,,,,,,,,
2024-11-01,2024-11-01,Iskander-M,,Kherson,,2,0,,,{},,,,,,,,,,
2024-10-30 18:30,2024-10-31 8:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,43,17,23,,{'russia': 3.0},,,,,,,,"{'Odesa oblast': NaN, 'Kharkiv oblast': NaN, 'Donetsk oblast': NaN, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,
2024-10-30 18:30,2024-10-31 8:00,Iskander-M/KN-23,Rostov oblast,Kramatorsk,,2,0,,,{},,,,,,,,,,
2024-10-30 18:30,2024-10-30 20:30,X-59/X-69,Black Sea,Odesa oblast,,8,2,,,{},,,,,,,,,,
2024-10-30 18:30,2024-10-30 20:30,Iskander-M/KN-23,Crimea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-10-29 20:00,2024-10-30 7:00,Unknown Missile,Belgorod oblast,Sumy oblast,,1,0,,,{},,,,,,,,,,
2024-10-29 20:00,2024-10-30 7:00,Shahed-136/131,Primorsko-Akhtarsk and Oryol oblast,Ukraine,,62,33,25,,{},,,,,,,,"{'Khmelnytskyi oblast': 2, 'Kharkiv oblast': NaN, 'Donetsk oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,
2024-10-30,2024-10-30,Unknown UAV,,south,,1,1,,,{},,,,,,,,,,
2024-10-30,2024-10-30,Supercam,,south,,2,2,,,{},,,,,,,,,,
2024-10-30,2024-10-30,Lancet,,south,,9,9,,,{},,,,,,,,,,
2024-10-28 22:00,2024-10-29 9:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,48,26,20,,{'russia': 1.0},,,,,,,,"{'Vinnytsia oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN}",,
2024-10-28 22:00,2024-10-29 9:00,Iskander-M,Crimea,Kryvyi Rih,,1,0,,,{},,,,,,,,,,
2024-10-28 19:00,2024-10-29,X-31P,Black Sea,Odesa oblast,,2,0,2,,{},,,,Su-30,,,,,,
2024-10-28 19:00,2024-10-29,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-28 19:00,2024-10-29,Lancet,,south,,5,5,,,{},,,,,,,,,,
2024-10-27 19:00,2024-10-28 10:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,100,66,24,,{'belarus': 4.0},,,,,,,,"{'Mykolaiv oblast': 8, 'Khmelnytskyi oblast and Ternopil oblast and Rivne oblast': 21, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN,    'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,
2024-10-26 21:00,2024-10-27 9:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kyiv oblast and Odesa oblast,,80,41,32,,{'belarus': 1.0},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 10, 'Khmelnytskyi oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-10-27,2024-10-27,ZALA,,south,,1,1,,,{},,,,,,,,,,
2024-10-27,2024-10-27,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-25 19:00,2024-10-26 12:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,91,44,44,1,{'belarus': 1.0},,,,,,,,"{'Khmelnytskyi oblast': 8, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Kursk oblast': NaN}",,
2024-10-26,2024-10-26,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-26,2024-10-26,Iskander-M,Crimea,Odesa oblast,,1,1,,,{},,,,,,,,,,
2024-10-25 21:00,2024-10-25 23:00,X-59,Bryansk oblast,Dnipro and Sumy oblast,,2,0,,,{},,,,,,,,,,
2024-10-25 21:00,2024-10-25 23:00,Unknown Missile,Belgorod oblast,Dnipro and Sumy oblast,,2,0,,,{},,,,,,,,,,
2024-10-25 21:00,2024-10-25 23:00,Iskander-M/KN-23,Crimea,Dnipro and Sumy oblast,,3,0,,,{},,,,,,,,,,
2024-10-24 23:00,2024-10-25 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kyiv oblast and Odesa oblast,,63,36,16,,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 16, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Lviv oblast': NaN, 'Rivne oblast': NaN, 'Kyiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Poltava oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-10-23 21:00,2024-10-24 8:30,X-59,Bryansk oblast,east,,2,0,,,{},,,,,,,,,,
2024-10-23 21:00,2024-10-24 8:30,X-22,,south,,2,0,,,{},,,,,,,,,,
2024-10-23 21:00,2024-10-24 8:30,Shahed-136/131,Crimea and Kursk oblast and Oryol oblast,Ukraine,,50,40,7,1,{'belarus': 2.0},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 9, 'Khmelnytskyi oblast': 8, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Cherkasy oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Poltava oblast': NaN, 'Kirovohrad oblast': NaN, 'Chernihiv oblast': NaN}",,
2024-10-22 22:00,2024-10-23 9:00,X-31P,Black Sea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-22 22:00,2024-10-23 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,81,57,15,9,{},,,,,,,,"{'Khmelnytskyi oblast and Ternopil oblast': 4, 'Vinnytsia oblast': NaN, 'Odesa oblast and Mykolaiv oblast': 16, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kharkiv oblast': NaN}",,
2024-10-23,2024-10-23,ZALA,,south,,1,1,,,{},,,,,,,,,,
2024-10-23,2024-10-23,X-31P,,south,,1,1,,,{},,,,,,,,,,
2024-10-23,2024-10-23,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-21 20:00,2024-10-22 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Yeysk,Ukraine,,60,42,10,1,"{'belarus': 1.0, 'russia': 3.0}",,,,,,,,"{'Kharkiv oblast': NaN, 'Kherson oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2024-10-22,2024-10-22,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-20 20:00,2024-10-21 9:30,X-35,Black Sea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-20 20:00,2024-10-21 9:30,X-31P,Black Sea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-20 20:00,2024-10-21 9:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,116,59,45,10,{},,,,,,,,"{'Odesa oblast': 6, 'Mykolaiv oblast and Kherson oblast': 4,    'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Zhytomyr oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kirovohrad oblast': NaN,    'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN}",,
2024-10-20 20:00,2024-10-21 9:30,Iskander-M/KN-23,Crimea,south,,1,0,,,{},,,,,,,,,,
2024-10-19 21:00,2024-10-20 10:00,Shahed-136/131,Primorsko-Akhtarsk and Yeysk,Ukraine,,49,31,17,,{},,,,,,,,"{'Odesa oblast': NaN, 'Mykolaiv oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN, 'Lviv oblast': 3,    'Zhytomyr oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,
2024-10-19 21:00,2024-10-20 10:00,Iskander-M,Crimea,Kryvyi Rih,,2,0,,,{},,,,,,,,,,
2024-10-18 21:00,2024-10-19 12:00,X-59/X-69,Black Sea,Odesa oblast,,6,4,,,{},,,,,,,,,,
2024-10-18 21:00,2024-10-19 12:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Yeysk,Ukraine,,98,42,46,10,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 4, 'Kirovohrad oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Cherkasy oblast': NaN}",,
2024-10-17 20:00,2024-10-18 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,135,80,44,8,{'belarus': 2.0},,,,,,,,"{'Odesa oblast': NaN, 'Kherson oblast': NaN, 'Kharkiv oblast': NaN, 'Rivne oblast': NaN, 'Volyn oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Zhytomyr oblast': NaN, 'Kirovohrad oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN,    'Poltava oblast': NaN, 'Chernihiv oblast': NaN,'Cherkasy oblast': NaN}",,
2024-10-16 19:30,2024-10-17 5:00,X-59,Kursk oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-10-16 19:30,2024-10-17 5:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,56,22,27,,{'belarus': 2.0},,,,,,,,"{'Odesa oblast': NaN, 'Mykolaiv oblast': NaN, 'Ternopil oblast': NaN, 'Zhytomyr oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN,'Cherkasy oblast': NaN}",,
2024-10-15 19:00,2024-10-16 7:00,X-59,Kursk oblast,Chernihiv oblast,,1,0,,,{},,,,,,,,,,
2024-10-15 19:00,2024-10-16 7:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,136,68,64,,{'russia': 2.0},,,,,,,,"{'Mykolaiv oblast and Kherson oblast': 8, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN, 'Kharkiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Donetsk oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Ternopil oblast': NaN, 'Chernivtsi oblast': NaN}",,
2024-10-15 19:00,2024-10-16 7:00,C-300/C-400,Donetsk oblast,Donetsk oblast,,1,0,,,{},,,,,,,,,,
2024-10-15,2024-10-15 8:00,X-59,Kursk oblast,Chernihiv oblast and Sumy oblast,,2,0,,,{},,,,,,,,,,
2024-10-15,2024-10-15 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,17,12,4,1,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 5, 'Kyiv oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN}",,
2024-10-15,2024-10-15 8:00,C-300/C-400,Crimea,Mykolaiv oblast,,7,0,,,{},,,,,,,,,,
2024-10-15,2024-10-15,Unknown Missile,Crimea,Mykolaiv oblast,,1,0,,,{},,,,,,,,,,
2024-10-15,2024-10-15,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-15,2024-10-15,Iskander-M,Crimea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-10-15,2024-10-15,Aerial Bomb,,Kherson oblast,,16,0,,,{},,,,,,,,,,
2024-10-14,2024-10-14,Iskander-M,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-13,2024-10-13 8:00,X-59,Kursk oblast,Chernihiv oblast and Sumy oblast,,2,0,,,{},,,,,,,,,,
2024-10-13,2024-10-13 8:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,68,31,36,1,{},,,,,,,,"{'Kyiv oblast': 4, 'Chernihiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN}",,
2024-10-13,2024-10-13 8:00,Iskander-M,Kursk oblast,Poltava oblast,,1,0,,,{},,,,,,,,,,
2024-10-13,2024-10-13 8:00,Iskander-M,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-12,2024-10-12 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,28,24,2,,{},,,,,,,,"{'Mykolaiv oblast and Kherson oblast': 4,    'Dnipropetrovsk oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN}",,
2024-10-11,2024-10-11 11:00,Shahed-136/131,Kursk oblast,Ukraine,,66,29,31,,{'russia': 2.0},,,,,,,,"{'Khmelnytskyi oblast': 4, 'Vinnytsia oblast': NaN, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Chernihiv oblast': NaN, 'Zhytomyr oblast': NaN}",,
2024-10-11,2024-10-11 8:00,X-31P,Crimea,south,,1,0,,,{},,,,,,,,,,
2024-10-11,2024-10-11 8:00,Iskander-M,Crimea,south,,1,0,,,{},,,,,,,,,,
2024-10-09 19:00,2024-10-10 10:10,X-59/X-69,Crimea,Mykolaiv oblast,,2,0,,,{},,,,,,,,,,
2024-10-09 19:00,2024-10-10 10:10,X-31P,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-09 19:00,2024-10-10 10:10,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,62,41,14,,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 10, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Donetsk oblast': NaN}",,
2024-10-09 19:00,2024-10-10 10:10,Iskander-M,Crimea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-10-09 19:00,2024-10-10 10:10,C-300,Donetsk oblast,east,,3,0,,,{},,,,,,,,,,
2024-10-10,2024-10-10,ZALA,,south,,4,4,,,{},,,,,,,,,,
2024-10-10,2024-10-10,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-10,2024-10-10,Lancet,,south,,3,3,,,{},,,,,,,,,,
2024-10-09,2024-10-09 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,22,21,,,{'russia': 1.0},,,,,,,,"{'Odesa oblast': 16, 'Vinnytsia oblast': NaN, 'Kyiv oblast': NaN}",,
2024-10-09,2024-10-09 8:00,Iskander-M/KN-23,Kursk oblast,Poltava oblast,,3,0,,,{},,,,,,,,,,
2024-10-09,2024-10-09,ZALA,,south,,2,2,,,{},,,,,,,,,,
2024-10-09,2024-10-09,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-07 19:00,2024-10-08 8:30,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,19,18,,,{'russia': 1.0},,,,,,,,"{'Odesa oblast': 10, 'Mykolaiv oblast': 4, 'Dnipropetrovsk oblast': NaN, 'Vinnytsia oblast': NaN, 'Ternopil oblast': NaN}",,
2024-10-07 19:00,2024-10-08 8:30,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-07 19:00,2024-10-08 8:30,Iskander-M,Crimea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-10-08,2024-10-08,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-08,2024-10-08,Lancet,,south,,3,3,,,{},,,,,,,,,,
2024-10-07 8:20,2024-10-07 8:30,X-47 Kinzhal,Tambov oblast,Kyiv oblast and Starokostiantyniv,,3,2,,,{},,,,3 x MiG-31K,,,,,,
2024-10-06 20:00,2024-10-07 8:30,X-59,,Ukraine,,1,0,,,{},,,,,,,,,,
2024-10-06 20:00,2024-10-07 8:30,Unknown Missile,,Ukraine,,1,0,,,{},,,,,,,,,,
2024-10-06 20:00,2024-10-07 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Yeysk,Ukraine,,74,32,37,1,{},,,,,,,,"{'Mykolaiv oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN}",,
2024-10-06 20:00,2024-10-07 8:30,Iskander-M,,Ukraine,,1,0,,,{},,,,,,,,,,
2024-10-05 19:00,2024-10-06 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,87,56,25,4,{},,,,,,,,"{'Odesa oblast and Mykolaiv oblast': 9, 'Vinnytsia oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Chernihiv oblast': NaN, 'Poltava oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Zhytomyr oblast': NaN, 'Kharkiv oblast': NaN}",,
2024-10-05 19:00,2024-10-06 7:00,X-59/X-69,,Ukraine,,1,1,,,{},,,,,,,,,,
2024-10-05 19:00,2024-10-06 7:00,Iskander-M,Crimea,Odesa oblast,,2,0,,,{},,,,,,,,,,
2024-10-05 19:00,2024-10-06 7:00,Iskander-K,,Ukraine,,1,1,,,{},,,,,,,,,,
2024-10-05,2024-10-05 8:00,X-59/X-69,Crimea and Kursk oblast,Ukraine,,3,0,3,,{},,,,,,,,,,
2024-10-05,2024-10-05 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",Ukraine,,13,3,10,,{},,,,,,,,"{'Odesa oblast': 3, 'north': NaN, 'south': NaN}",,
2024-10-05,2024-10-05,ZALA,,south,,3,3,,,{},,,,,,,,,,
2024-10-04,2024-10-04 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,,19,9,7,,{},,,,,,,,"{'Kherson oblast': 2, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-10-02 21:00,2024-10-03 7:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast",Ukraine,,105,78,23,,{'belarus': 1.0},,,,,,,,"{'Khmelnytskyi oblast and Ivano-Frankivsk oblast and Rivne oblast': 7, 'Vinnytsia oblast': NaN, 'Odesa oblast': NaN, 'Kherson oblast': NaN, 'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Kharkiv oblast': NaN, 'Sumy oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,
2024-10-03,2024-10-03,ZALA,,south,,1,1,,,{},,,,,,,,,,
2024-10-03,2024-10-03,X-31P,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-03,2024-10-03,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-10-03,2024-10-03,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-02,2024-10-02 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,32,11,10,,{'russia': 4.0},,,,,,,,"{'Odesa oblast': 3, 'Kirovohrad oblast': NaN, 'Sumy oblast': NaN}",,
2024-10-01 12:00,2024-10-01 12:00,Iskander-M,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2024-10-01,2024-10-01 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,,32,29,3,,{},,,,,,,,"{'Mykolaiv oblast and Kherson oblast': 7, 'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Poltava oblast': NaN, 'Sumy oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,
2024-10-01,2024-10-01,ZALA,,south,,1,1,,,{},,,,,,,,,,
2024-10-01,2024-10-01,Orlan-10,,south,,1,1,,,{},,,,,,,,,,
2024-10-01,2024-10-01,Eleron,,south,,1,1,,,{},,,,,,,,,,
2024-09-29 19:00,2024-09-30 8:00,X-59/X-69,Zaporizhzhia oblast,Ukraine,,1,1,,,{},,,,,,,,,,
2024-09-29 19:00,2024-09-30 8:00,X-31P,Black Sea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-09-29 19:00,2024-09-30 8:00,Shahed-136/131,Kursk oblast and Oryol oblast and Yeysk,Ukraine,,73,67,3,,{'belarus': 1.0},,,,,,,,"{'Kyiv oblast': NaN, 'Cherkasy oblast': NaN, 'Zhytomyr oblast': NaN, 'Kirovohrad oblast': NaN,    'Poltava oblast': NaN, 'Chernihiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': NaN,    'Mykolaiv oblast': NaN, 'Vinnytsia oblast': NaN}",,
2024-09-29 19:00,2024-09-30 8:00,Iskander-M,Crimea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-09-30,2024-09-30,Iskander-M,Crimea,Kherson oblast,,2,0,,,{},,,,,,,,,,
2024-09-29,2024-09-29 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Yeysk",Ukraine,,22,15,5,,{},,,,,,,,"{'Odesa oblast': NaN, 'Mykolaiv oblast': NaN, 'Sumy oblast': NaN, 'Vinnytsia oblast': NaN}",,
2024-09-28 7:30,2024-09-28 8:30,Shahed-136/131,,Sumy oblast,,3,1,,,{},,,,,,,,,,
2024-09-27 19:00,2024-09-28 8:00,X-59/X-69,Zaporizhzhia oblast,Ukraine,,2,2,,,{},,,,,,,,,,
